,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125
0,0.6693846583366394,0.6879390478134155,3.908813255293353e-07,0.6135815978050232,0.6978272795677185,-0.02080264501273632,0.5540793538093567,0.654861330986023,-0.030534418299794197,0.5171375274658203,0.6152454018592834,-0.03808208182454109,0.48616206645965576,0.5947848558425903,-0.04666095972061157,0.5727890729904175,0.5289969444274902,-0.02175852842628956,0.54183429479599,0.46311765909194946,-0.03908684104681015,0.5183106064796448,0.41887861490249634,-0.05533212795853615,0.49756160378456116,0.38474228978157043,-0.067339688539505,0.6067370772361755,0.5052667260169983,-0.025219453498721123,0.5844873785972595,0.422453373670578,-0.041172973811626434,0.5665484666824341,0.36396390199661255,-0.05688134953379631,0.5508326292037964,0.3168756365776062,-0.06793826818466187,0.6422800421714783,0.49995073676109314,-0.031244464218616486,0.624809205532074,0.4155438244342804,-0.047947611659765244,0.6120991110801697,0.3562491536140442,-0.06126660108566284,0.6007044315338135,0.3067547082901001,-0.07020405679941177,0.6782715320587158,0.5114002823829651,-0.03890185430645943,0.6724628806114197,0.44099944829940796,-0.05435534939169884,0.6661846041679382,0.3925039768218994,-0.06130571290850639,0.660253643989563,0.3487687110900879,-0.0655587688088417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.6694650650024414,0.7063618898391724,3.396139049982594e-07,0.6037169098854065,0.7128511667251587,-0.014028849080204964,0.5421209931373596,0.6688665151596069,-0.021825075149536133,0.5030816793441772,0.6297948360443115,-0.02943357452750206,0.46857738494873047,0.6108452081680298,-0.03776194527745247,0.5598365664482117,0.5400041341781616,-0.011488662101328373,0.5257444381713867,0.4704972505569458,-0.026721017435193062,0.49996429681777954,0.427847295999527,-0.04087470471858978,0.47771522402763367,0.3952178955078125,-0.05130854994058609,0.5906234383583069,0.5165919065475464,-0.018911847844719887,0.5652773380279541,0.4242452383041382,-0.03233535587787628,0.5448188781738281,0.36489152908325195,-0.04574308171868324,0.5283064842224121,0.3195584714412689,-0.0551711805164814,0.623812735080719,0.5108293890953064,-0.029111260548233986,0.6041191220283508,0.41753560304641724,-0.043549083173274994,0.5856855511665344,0.3598039150238037,-0.05660067871212959,0.5695728659629822,0.3134344816207886,-0.06580383330583572,0.6588530540466309,0.5200019478797913,-0.040679626166820526,0.6555864214897156,0.4456917941570282,-0.05424799397587776,0.6484309434890747,0.3956303596496582,-0.06155704706907272,0.6400882005691528,0.3517650365829468,-0.06646353006362915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.666078507900238,0.709942102432251,3.0513464821524394e-07,0.6015937328338623,0.7076728940010071,-0.013359088450670242,0.5400106906890869,0.6636657118797302,-0.020983410999178886,0.5009753108024597,0.6254436373710632,-0.02895021252334118,0.46687179803848267,0.6064285039901733,-0.03770480304956436,0.5550361275672913,0.5353901386260986,-0.011494341306388378,0.5201908349990845,0.46692392230033875,-0.027912471443414688,0.49434417486190796,0.42731165885925293,-0.04295837879180908,0.47086936235427856,0.39452946186065674,-0.0540735237300396,0.5854872465133667,0.513655424118042,-0.019778333604335785,0.5606253147125244,0.4215596318244934,-0.033312585204839706,0.5404507517814636,0.36492908000946045,-0.04633144289255142,0.5236345529556274,0.32005971670150757,-0.055843960493803024,0.6187817454338074,0.5088123679161072,-0.030836857855319977,0.6001589894294739,0.4173254072666168,-0.044861577451229095,0.5833068490028381,0.3623860478401184,-0.05527250096201897,0.5680152177810669,0.3168397545814514,-0.06294253468513489,0.6541712880134583,0.5185093879699707,-0.04350320249795914,0.6501837968826294,0.44439220428466797,-0.05646377429366112,0.6430256366729736,0.39449426531791687,-0.061525505036115646,0.6352202296257019,0.35036715865135193,-0.06490941345691681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.6662099957466125,0.6914618611335754,3.3451320291533193e-07,0.6019512414932251,0.6909160017967224,-0.014987075701355934,0.5383202433586121,0.6431154012680054,-0.022640258073806763,0.4980693757534027,0.5992670059204102,-0.030112789943814278,0.4631548821926117,0.576055109500885,-0.038214217871427536,0.5579227805137634,0.5147597789764404,-0.013422503136098385,0.5194658041000366,0.44296780228614807,-0.02944006957113743,0.49280884861946106,0.4008055627346039,-0.04364129528403282,0.46926233172416687,0.36614739894866943,-0.054233282804489136,0.5893784761428833,0.4920327663421631,-0.02067467011511326,0.5643129348754883,0.39488816261291504,-0.034447941929101944,0.5444358587265015,0.337307333946228,-0.04707716405391693,0.5268590450286865,0.2920030355453491,-0.056188058108091354,0.62261563539505,0.48732054233551025,-0.03079232946038246,0.6029047966003418,0.3919495940208435,-0.045690275728702545,0.5849608182907104,0.3346741795539856,-0.05624184012413025,0.5682272911071777,0.2867061197757721,-0.0637943223118782,0.6567772030830383,0.4974302649497986,-0.04251420125365257,0.6516953706741333,0.4207516610622406,-0.05640595406293869,0.6439744234085083,0.36944490671157837,-0.06200302019715309,0.6354234218597412,0.3234974145889282,-0.0656343400478363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.6700202822685242,0.6952117681503296,2.6886209525400773e-07,0.6045157313346863,0.6938536167144775,-0.015574020333588123,0.5402888059616089,0.6457890272140503,-0.022740215063095093,0.5001329779624939,0.6003386974334717,-0.02988424152135849,0.4650516211986542,0.5755832195281982,-0.03757106140255928,0.5578137040138245,0.5139166712760925,-0.010983016341924667,0.520308256149292,0.4418589472770691,-0.027236247435212135,0.49407699704170227,0.40022313594818115,-0.04247523471713066,0.47044312953948975,0.3651907444000244,-0.05387337505817413,0.5899235606193542,0.49080538749694824,-0.018277540802955627,0.5640441179275513,0.39481082558631897,-0.03126746043562889,0.5434831380844116,0.337077796459198,-0.044204507023096085,0.5253753662109375,0.2912655174732208,-0.053874943405389786,0.6239059567451477,0.48510265350341797,-0.028784649446606636,0.6038724780082703,0.39087119698524475,-0.042419448494911194,0.586523175239563,0.3346325755119324,-0.05260834842920303,0.5700169801712036,0.28767451643943787,-0.06028444692492485,0.6590970754623413,0.493844211101532,-0.04125196114182472,0.6527522802352905,0.41814911365509033,-0.05377659946680069,0.6451504826545715,0.36752837896347046,-0.05877983197569847,0.6364941000938416,0.32212358713150024,-0.062348347157239914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.6660346984863281,0.6945188045501709,2.5386714241903974e-07,0.599622368812561,0.6916440725326538,-0.01386120542883873,0.5369145274162292,0.6441441178321838,-0.019817238673567772,0.49762779474258423,0.5991471409797668,-0.02617315575480461,0.46297991275787354,0.5757492184638977,-0.03338106721639633,0.5551912784576416,0.5110756158828735,-0.006948237773030996,0.5190675854682922,0.44177505373954773,-0.021258074790239334,0.4938279092311859,0.40137073397636414,-0.03594716265797615,0.4710922837257385,0.3663426339626312,-0.047515373677015305,0.5865905284881592,0.4879199266433716,-0.014749470166862011,0.5623039603233337,0.3942793607711792,-0.02590768225491047,0.5424444079399109,0.3376557230949402,-0.03867658972740173,0.5251282453536987,0.2916211485862732,-0.04900112748146057,0.6191636919975281,0.4829927980899811,-0.025804929435253143,0.6020020246505737,0.38987061381340027,-0.037980444729328156,0.585355281829834,0.334871768951416,-0.04838157817721367,0.5693665146827698,0.28878918290138245,-0.057012300938367844,0.6530187726020813,0.49268391728401184,-0.03877875581383705,0.648857593536377,0.4197351634502411,-0.050528768450021744,0.6416519284248352,0.37037038803100586,-0.05601029470562935,0.6328638792037964,0.3253856301307678,-0.06054667755961418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.6595826148986816,0.6813587546348572,2.6578484835226845e-07,0.5950049757957458,0.6746062636375427,-0.013184163719415665,0.5333681702613831,0.6265684366226196,-0.019766665995121002,0.49440884590148926,0.5847642421722412,-0.026718255132436752,0.460479736328125,0.562957763671875,-0.03425059840083122,0.5521488189697266,0.4990822672843933,-0.008594891056418419,0.5176655650138855,0.429960697889328,-0.023653194308280945,0.4923974275588989,0.39048677682876587,-0.03816039115190506,0.46934643387794495,0.3564866781234741,-0.049197614192962646,0.5823065042495728,0.47705042362213135,-0.01623627543449402,0.5592067837715149,0.3845292925834656,-0.028285574167966843,0.5393372178077698,0.32933029532432556,-0.04055919870734215,0.52153080701828,0.28456801176071167,-0.050096187740564346,0.6143916845321655,0.47164270281791687,-0.02685225009918213,0.598621666431427,0.37899893522262573,-0.03946070745587349,0.5819128155708313,0.3249549865722656,-0.049046944826841354,0.5657379031181335,0.28026342391967773,-0.056458503007888794,0.6480702757835388,0.48022592067718506,-0.03925709053874016,0.6449141502380371,0.4040551781654358,-0.050601065158843994,0.6370505690574646,0.35377684235572815,-0.05514303222298622,0.6274953484535217,0.30934908986091614,-0.05856575444340706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.6597970724105835,0.6821427345275879,2.511603156563069e-07,0.5953760743141174,0.6767568588256836,-0.015039589256048203,0.5348505973815918,0.630158543586731,-0.022613149136304855,0.4965451955795288,0.588158369064331,-0.030458131805062294,0.4626428782939911,0.5636301636695862,-0.03897019848227501,0.55330491065979,0.49961379170417786,-0.01009510550647974,0.5181180834770203,0.4306994080543518,-0.026728203520178795,0.49230343103408813,0.39084118604660034,-0.042571060359478,0.4691140353679657,0.356346070766449,-0.0545608252286911,0.5831884741783142,0.4776477515697479,-0.017738353461027145,0.559455156326294,0.3857117295265198,-0.03128471598029137,0.5393581390380859,0.32980045676231384,-0.04506855458021164,0.521552562713623,0.28363335132598877,-0.05565836653113365,0.6152800917625427,0.4730757474899292,-0.02860434725880623,0.5991730690002441,0.381350576877594,-0.04298298433423042,0.5826815366744995,0.32625812292099,-0.05421094968914986,0.5662721395492554,0.2796875238418579,-0.06266354769468307,0.6490855813026428,0.48298126459121704,-0.04137302562594414,0.6454656720161438,0.408183753490448,-0.05450791120529175,0.6382546424865723,0.3584590554237366,-0.06032666936516762,0.6291514039039612,0.3137446641921997,-0.0646359995007515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.6605719327926636,0.6836298704147339,2.4693054001545534e-07,0.5943910479545593,0.679964005947113,-0.014201316982507706,0.5338305830955505,0.6340949535369873,-0.021443365141749382,0.496008962392807,0.5908782482147217,-0.029310785233974457,0.4627900719642639,0.5653924942016602,-0.037785567343235016,0.5535604357719421,0.5041211247444153,-0.007699246983975172,0.5194014310836792,0.4337941110134125,-0.023866768926382065,0.49344107508659363,0.39363861083984375,-0.039663203060626984,0.4701041579246521,0.3602941632270813,-0.05147930607199669,0.5831132531166077,0.48249736428260803,-0.015798991546034813,0.557937502861023,0.38887470960617065,-0.02877248264849186,0.5370330810546875,0.33220773935317993,-0.04236505553126335,0.5191932916641235,0.28689998388290405,-0.05264296755194664,0.6151214838027954,0.4776586890220642,-0.02716113068163395,0.5961275100708008,0.3835553526878357,-0.04077526926994324,0.5791272521018982,0.32782429456710815,-0.051386646926403046,0.562957763671875,0.2816728949546814,-0.05942443758249283,0.6496827602386475,0.4867342412471771,-0.040439482778310776,0.6451278328895569,0.41137421131134033,-0.05281625688076019,0.6377559900283813,0.36094430088996887,-0.05792027711868286,0.6288923621177673,0.31605929136276245,-0.06166372075676918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.6625239849090576,0.687468945980072,2.2617410877501243e-07,0.5970677137374878,0.6808087825775146,-0.016440607607364655,0.5374432802200317,0.6370477676391602,-0.02614785172045231,0.4974999725818634,0.5977859497070312,-0.03633837401866913,0.46147140860557556,0.5697488784790039,-0.04671976715326309,0.5551781058311462,0.5047447681427002,-0.00785233173519373,0.5209184288978577,0.43993985652923584,-0.026044979691505432,0.4946920871734619,0.404560387134552,-0.04361741244792938,0.47088998556137085,0.3742094039916992,-0.0567016527056694,0.583497941493988,0.484277606010437,-0.015331041999161243,0.5581746697425842,0.3975640833377838,-0.030786428600549698,0.5384060144424438,0.3442009687423706,-0.04618724435567856,0.5214559435844421,0.29830944538116455,-0.05764545500278473,0.6147233843803406,0.48105600476264954,-0.026554400101304054,0.5944528579711914,0.39696866273880005,-0.04265010356903076,0.5773058533668518,0.34430521726608276,-0.05428668484091759,0.5608865022659302,0.2982507050037384,-0.06279487162828445,0.6495716571807861,0.4915463328361511,-0.03988228365778923,0.6441221237182617,0.42105013132095337,-0.05385724827647209,0.6362079977989197,0.37351903319358826,-0.059853628277778625,0.626246988773346,0.33000510931015015,-0.0642017349600792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
