,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188
0,0.2767014503479004,0.5870333909988403,2.687909557153034e-07,0.31085604429244995,0.5673813819885254,-0.015639208257198334,0.34241950511932373,0.5324997305870056,-0.024022765457630157,0.36668023467063904,0.5075500011444092,-0.03181098774075508,0.39047348499298096,0.49313119053840637,-0.03983799368143082,0.3235999345779419,0.46665850281715393,-0.013797339983284473,0.34063518047332764,0.4225770831108093,-0.02795138768851757,0.3514406979084015,0.3940560519695282,-0.03980718180537224,0.36120638251304626,0.3709432780742645,-0.04781929776072502,0.29745253920555115,0.45585137605667114,-0.016184551641345024,0.30320677161216736,0.39851218461990356,-0.028114616870880127,0.30785948038101196,0.3629745543003082,-0.03788633644580841,0.31305575370788574,0.3347893953323364,-0.044328246265649796,0.2724626958370209,0.45987468957901,-0.020826436579227448,0.2745336890220642,0.4072408676147461,-0.032741013914346695,0.27647560834884644,0.3747785985469818,-0.03985457122325897,0.2806697487831116,0.3481500744819641,-0.044121354818344116,0.24775047600269318,0.4773012697696686,-0.027025995776057243,0.2415778785943985,0.4395310878753662,-0.0377407968044281,0.23835021257400513,0.41496333479881287,-0.04077671468257904,0.23776832222938538,0.3921806216239929,-0.04190761223435402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.27363547682762146,0.5892586708068848,3.176138250182703e-07,0.3104707598686218,0.5678573846817017,-0.014351140707731247,0.34299588203430176,0.5324058532714844,-0.02267470397055149,0.3708565831184387,0.508614182472229,-0.030992059037089348,0.3955638110637665,0.49180474877357483,-0.03962606564164162,0.3226787745952606,0.4667747914791107,-0.01241201814264059,0.3413218855857849,0.4230235815048218,-0.026462743058800697,0.3533652424812317,0.3933754563331604,-0.03835834935307503,0.3639378547668457,0.3691466450691223,-0.04632161185145378,0.2968161404132843,0.4562087953090668,-0.015245229005813599,0.30271482467651367,0.39992398023605347,-0.02657482400536537,0.3072669506072998,0.3644159436225891,-0.03588476404547691,0.3126249313354492,0.3356580138206482,-0.042178377509117126,0.2720153331756592,0.46016138792037964,-0.020232804119586945,0.2741503119468689,0.4101150333881378,-0.030539346858859062,0.2766334116458893,0.38041555881500244,-0.03558722510933876,0.28226953744888306,0.3557387888431549,-0.03866323083639145,0.24778792262077332,0.47690489888191223,-0.02696487493813038,0.241332545876503,0.4400499761104584,-0.03591466322541237,0.23904044926166534,0.41457438468933105,-0.03766650706529617,0.23986831307411194,0.3914124071598053,-0.0379493348300457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.2715356945991516,0.5504662990570068,4.4033126300746517e-07,0.312255859375,0.524675726890564,-0.0145031176507473,0.344242662191391,0.4947976768016815,-0.022154247388243675,0.3703915476799011,0.4696245491504669,-0.02991921827197075,0.3950244188308716,0.45404237508773804,-0.037615008652210236,0.31971028447151184,0.42108264565467834,-0.0039628613740205765,0.3371931314468384,0.3791063725948334,-0.014406287111341953,0.3477746546268463,0.34957289695739746,-0.025538217276334763,0.3570884168148041,0.3234882354736328,-0.03341468423604965,0.2937133312225342,0.41164129972457886,-0.005564129911363125,0.2987837791442871,0.3588681221008301,-0.013061648234724998,0.3032618463039398,0.32482200860977173,-0.022510498762130737,0.3085402846336365,0.29459601640701294,-0.029423102736473083,0.26870036125183105,0.4153699278831482,-0.009679952636361122,0.27160942554473877,0.3705308139324188,-0.01766703650355339,0.27456825971603394,0.3409568667411804,-0.023848986253142357,0.2788834273815155,0.31479910016059875,-0.027874816209077835,0.24438302218914032,0.43150749802589417,-0.015591247007250786,0.2385450303554535,0.3981141448020935,-0.022552695125341415,0.23597168922424316,0.3752356171607971,-0.023907726630568504,0.235125333070755,0.3538370728492737,-0.02389688417315483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.27276182174682617,0.5402952432632446,3.5372701745473023e-07,0.3110868036746979,0.5224357843399048,-0.017281003296375275,0.3445395827293396,0.4939623475074768,-0.026349293068051338,0.3704928457736969,0.4698069393634796,-0.0346340611577034,0.3942892849445343,0.45169222354888916,-0.04289042949676514,0.31977248191833496,0.419316828250885,-0.012010243721306324,0.338798463344574,0.37680870294570923,-0.023999454453587532,0.34982800483703613,0.34796208143234253,-0.034945227205753326,0.35911762714385986,0.32286232709884644,-0.042477454990148544,0.29373130202293396,0.4088015556335449,-0.01261893194168806,0.2988942563533783,0.3523794412612915,-0.021189795807003975,0.30270135402679443,0.3177257180213928,-0.029980937018990517,0.3068980574607849,0.2887250781059265,-0.0364379845559597,0.26934725046157837,0.4129045307636261,-0.015501023270189762,0.27186790108680725,0.36552003026008606,-0.023938147351145744,0.2750242352485657,0.3360053300857544,-0.029580987989902496,0.28007903695106506,0.3102450966835022,-0.03354155272245407,0.24526505172252655,0.428715318441391,-0.020323431119322777,0.23867754638195038,0.39594191312789917,-0.027513038367033005,0.23606878519058228,0.37480300664901733,-0.02870037406682968,0.23556019365787506,0.3554736077785492,-0.028884274885058403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.2697058618068695,0.516776978969574,4.0095423514685535e-07,0.3092322051525116,0.49597835540771484,-0.01399680320173502,0.34165096282958984,0.46568211913108826,-0.0211828351020813,0.3662431538105011,0.441183477640152,-0.028036052361130714,0.38749581575393677,0.4252171814441681,-0.03481920436024666,0.31991493701934814,0.3917466700077057,-0.00965779647231102,0.33848094940185547,0.34422171115875244,-0.02060106210410595,0.3477233946323395,0.3141382336616516,-0.03034951724112034,0.355060875415802,0.2886025309562683,-0.03709593415260315,0.29337188601493835,0.38239866495132446,-0.011612262576818466,0.2994421720504761,0.3246856927871704,-0.020564904436469078,0.30318909883499146,0.2881506681442261,-0.029562629759311676,0.3066786229610443,0.2580500841140747,-0.035868387669324875,0.2678782641887665,0.38636812567710876,-0.015556368976831436,0.27055636048316956,0.33469292521476746,-0.02496841549873352,0.27318885922431946,0.3020625710487366,-0.031753554940223694,0.2766699194908142,0.27467435598373413,-0.03604273870587349,0.24265587329864502,0.4017072916030884,-0.02093437872827053,0.2367323935031891,0.3645069897174835,-0.02977078966796398,0.23397257924079895,0.33899927139282227,-0.03237496316432953,0.23355235159397125,0.31510114669799805,-0.033105555921792984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.2678951919078827,0.5154103636741638,3.4810466331691714e-07,0.30811771750450134,0.49574029445648193,-0.016026826575398445,0.3401639461517334,0.46351999044418335,-0.023769192397594452,0.36588117480278015,0.43603822588920593,-0.03073471039533615,0.38795024156570435,0.4181075096130371,-0.03759949654340744,0.3187212646007538,0.39026445150375366,-0.011875784024596214,0.3386991322040558,0.3431374728679657,-0.022938717156648636,0.34971296787261963,0.3121020197868347,-0.03311742842197418,0.35791125893592834,0.28466683626174927,-0.04035819694399834,0.2928149402141571,0.37933382391929626,-0.01291799545288086,0.2994953393936157,0.3197581470012665,-0.021117860451340675,0.30374059081077576,0.28230953216552734,-0.029596490785479546,0.3068140149116516,0.2512432336807251,-0.03587154299020767,0.2677575647830963,0.38191086053848267,-0.01604415476322174,0.2717199921607971,0.32850363850593567,-0.024333683773875237,0.2753840386867523,0.29486674070358276,-0.030172942206263542,0.2791803777217865,0.2660956382751465,-0.034233201295137405,0.24227353930473328,0.3960273265838623,-0.020938318222761154,0.2362402081489563,0.3578760027885437,-0.028743332251906395,0.23404690623283386,0.33237534761428833,-0.030569912865757942,0.23347318172454834,0.30873560905456543,-0.031071024015545845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.2678212523460388,0.5154203176498413,3.259519871789962e-07,0.30810099840164185,0.4954816699028015,-0.015762031078338623,0.3404753804206848,0.4633287191390991,-0.023463357239961624,0.36582204699516296,0.4358474612236023,-0.030495421960949898,0.3881698548793793,0.4183013439178467,-0.03752530738711357,0.31886905431747437,0.3892362713813782,-0.011832388117909431,0.3386635184288025,0.3415590226650238,-0.023090677335858345,0.34943199157714844,0.3105188012123108,-0.033359184861183167,0.35756781697273254,0.28301846981048584,-0.040775950998067856,0.2924366593360901,0.37852805852890015,-0.013178874738514423,0.2990683615207672,0.31877803802490234,-0.021625911816954613,0.3029561936855316,0.2823084890842438,-0.030172212049365044,0.3059527575969696,0.25201547145843506,-0.036590442061424255,0.26716333627700806,0.3816291093826294,-0.016611246392130852,0.27136895060539246,0.3286460041999817,-0.02496764250099659,0.2756042778491974,0.29484251141548157,-0.03088567405939102,0.2799266576766968,0.2654501795768738,-0.03524843975901604,0.24170202016830444,0.3965296149253845,-0.02180105820298195,0.23634259402751923,0.35906919836997986,-0.029542628675699234,0.23447556793689728,0.3340378403663635,-0.03125122934579849,0.23401722311973572,0.31049844622612,-0.03188830986618996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.2658977806568146,0.512661874294281,3.295547799098131e-07,0.30659928917884827,0.4950215220451355,-0.01732163317501545,0.3391234278678894,0.465542197227478,-0.025853734463453293,0.3645682632923126,0.43655475974082947,-0.03333178162574768,0.38646218180656433,0.41649651527404785,-0.040603671222925186,0.3176842927932739,0.38665446639060974,-0.01286263857036829,0.33761584758758545,0.33922383189201355,-0.024086717516183853,0.3485175371170044,0.3085419833660126,-0.03438781201839447,0.35729172825813293,0.28116053342819214,-0.04192105680704117,0.2919495403766632,0.37527477741241455,-0.013170669786632061,0.29888051748275757,0.31670331954956055,-0.021638203412294388,0.3026953637599945,0.28021183609962463,-0.0303659550845623,0.3059268891811371,0.24941162765026093,-0.03705741465091705,0.26713207364082336,0.37765800952911377,-0.01567487046122551,0.27099546790122986,0.3247300088405609,-0.02430371195077896,0.2746952772140503,0.2908191382884979,-0.030683621764183044,0.2788214683532715,0.2609526515007019,-0.03539728745818138,0.24184201657772064,0.3916912376880646,-0.020023727789521217,0.23597782850265503,0.3538053631782532,-0.028306467458605766,0.23392623662948608,0.32839030027389526,-0.030815154314041138,0.23320406675338745,0.3046506941318512,-0.032000355422496796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.26589295268058777,0.5122568607330322,3.1869450367594254e-07,0.3064510226249695,0.49517467617988586,-0.017058400437235832,0.33923184871673584,0.4654153883457184,-0.025389928370714188,0.36473187804222107,0.43667641282081604,-0.03268382325768471,0.3867558240890503,0.416912704706192,-0.03983393311500549,0.3181012272834778,0.3864033818244934,-0.012961138971149921,0.33776307106018066,0.33853939175605774,-0.024111324921250343,0.3485286831855774,0.3077389895915985,-0.034250203520059586,0.3570898175239563,0.28050822019577026,-0.041721321642398834,0.2922329306602478,0.3751893937587738,-0.013526701368391514,0.29877400398254395,0.31596729159355164,-0.021940788254141808,0.30237072706222534,0.27975958585739136,-0.030614331364631653,0.3053091764450073,0.24948632717132568,-0.03732176125049591,0.2672780454158783,0.37781912088394165,-0.016273822635412216,0.27127110958099365,0.3247944712638855,-0.02492472343146801,0.2750004827976227,0.2905620038509369,-0.03156185895204544,0.2789626717567444,0.26053446531295776,-0.036569248884916306,0.24189884960651398,0.3921155333518982,-0.020812159404158592,0.2360696643590927,0.35450613498687744,-0.029167285189032555,0.23396167159080505,0.329418420791626,-0.03183199465274811,0.23312515020370483,0.30585452914237976,-0.0332363061606884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.2662469744682312,0.5118280053138733,3.2521782600269944e-07,0.3065239489078522,0.49286675453186035,-0.016582218930125237,0.3387334942817688,0.4630710482597351,-0.024876562878489494,0.36410316824913025,0.4348999559879303,-0.032276879996061325,0.38572439551353455,0.41470521688461304,-0.03948258236050606,0.31694573163986206,0.38317352533340454,-0.012268180027604103,0.3371890187263489,0.3359106183052063,-0.023259703069925308,0.3476914167404175,0.30517256259918213,-0.03344379737973213,0.35568657517433167,0.2776973843574524,-0.04095000401139259,0.29144296050071716,0.3720915913581848,-0.013135471381247044,0.29810482263565063,0.31328755617141724,-0.02166065014898777,0.3017258942127228,0.27646416425704956,-0.03049929440021515,0.30441731214523315,0.2456488311290741,-0.037283409386873245,0.2666851580142975,0.3747806251049042,-0.016127275303006172,0.2705847918987274,0.321035772562027,-0.025065647438168526,0.27395713329315186,0.28672462701797485,-0.03168133646249771,0.27754712104797363,0.2568266689777374,-0.03655523434281349,0.2414153516292572,0.38920098543167114,-0.020837849006056786,0.23465564846992493,0.3514437675476074,-0.029527124017477036,0.2323095202445984,0.32570868730545044,-0.03227052837610245,0.23157909512519836,0.30166661739349365,-0.033594004809856415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
